country,year,female_age,male_age,source,women_dataprocess,women_datacatalogshortname,men_dataprocess,men_datacatalogshortname
San Marino,1981,23.200001,27.200001,UN World Marriage Data 2019,UNSD Estimate,1981 Estimate,UNSD Estimate,1981 Estimate
San Marino,1982,23.6,27.200001,UN World Marriage Data 2019,UNSD Estimate,1982 Estimate,UNSD Estimate,1982 Estimate
San Marino,1983,23.9,27.200001,UN World Marriage Data 2019,UNSD Estimate,1983 Estimate,UNSD Estimate,1983 Estimate
San Marino,1984,24.1,27.299999,UN World Marriage Data 2019,UNSD Estimate,1984 Estimate,UNSD Estimate,1984 Estimate
San Marino,1985,24.1,27.700001,UN World Marriage Data 2019,UNSD Estimate,1985 Estimate,UNSD Estimate,1985 Estimate
San Marino,1986,24.299999,28,UN World Marriage Data 2019,UNSD Estimate,1986 Estimate,UNSD Estimate,1986 Estimate
San Marino,1987,24.6,28.1,UN World Marriage Data 2019,UNSD Estimate,1987 Estimate,UNSD Estimate,1987 Estimate
San Marino,1988,24.9,27.9,UN World Marriage Data 2019,UNSD Estimate,1988 Estimate,UNSD Estimate,1988 Estimate
San Marino,1989,25.1,28.1,UN World Marriage Data 2019,UNSD Estimate,1989 Estimate,UNSD Estimate,1989 Estimate
San Marino,1991,25.700001,28.700001,UN World Marriage Data 2019,UNSD Estimate,1991 Estimate,UNSD Estimate,1991 Estimate
San Marino,1992,26,28.799999,UN World Marriage Data 2019,UNSD Estimate,1992 Estimate,UNSD Estimate,1992 Estimate
San Marino,1993,26.4,28.9,UN World Marriage Data 2019,UNSD Estimate,1993 Estimate,UNSD Estimate,1993 Estimate
San Marino,1994,26.6,29.299999,UN World Marriage Data 2019,UNSD Estimate,1994 Estimate,UNSD Estimate,1994 Estimate
San Marino,1995,26.799999,29.5,UN World Marriage Data 2019,UNSD Estimate,1995 Estimate,UNSD Estimate,1995 Estimate
San Marino,1997,27,29.799999,UN World Marriage Data 2019,UNSD Estimate,1997 Estimate,UNSD Estimate,1997 Estimate
San Marino,2003,28.5,30.9,UN World Marriage Data 2019,UNSD Estimate,2003 Estimate,UNSD Estimate,2003 Estimate
San Marino,2005,28.799999,,UN World Marriage Data 2019,UNSD Estimate,2005 Estimate,N/A,N/A
San Marino,2013,30.700001,33.200001,UN World Marriage Data 2019,UNSD Estimate,2013 Estimate,UNSD Estimate,2013 Estimate
San Marino,2014,30.700001,33.5,UN World Marriage Data 2019,UNSD Estimate,2014 Estimate,UNSD Estimate,2014 Estimate
San Marino,2017,31.200001,34,UN World Marriage Data 2019,UNSD Estimate,2017 Estimate,UNSD Estimate,2017 Estimate
San Marino,2018,31.299999,34,UN World Marriage Data 2019,UNSD Estimate,2018 Estimate,UNSD Estimate,2018 Estimate
Sao Tome and Principe,2000,19.299999,22.9,UN World Marriage Data 2019,Survey,2000 MICS,Survey,2000 MICS_HH
Sao Tome and Principe,2008,20.4,25,UN World Marriage Data 2019,Survey,2008-2009 DHS,Survey,2008-2009 DHS
Sao Tome and Principe,2014,21,,UN World Marriage Data 2019,Survey,2014 MICS,N/A,N/A
Saudi Arabia,1987,21.700001,25.6,UN World Marriage Data 2019,Survey,1987 CHS,Survey,1987 CHS
Saudi Arabia,1996,24,27.700001,UN World Marriage Data 2019,Survey,1996 FHS,Survey,1996 FHS
Saudi Arabia,2007,24.9,28,UN World Marriage Data 2019,Survey,2007 DS,Survey,2007 DS
Saudi Arabia,2016,27.1,30.5,UN World Marriage Data 2019,Survey,2016 DS,Survey,2016 DS
Saudi Arabia,2017,26.6,30,UN World Marriage Data 2019,Survey,2017 DS,Survey,2017 DS
Senegal,1960,17.4,28,UN World Marriage Data 2019,Survey,1960-1961 ED,Survey,1960-1961 ED
Senegal,1970,18.6,28.700001,UN World Marriage Data 2019,Survey,1970-1971 ED,Survey,1970-1971 ED
Senegal,1978,17.9,,UN World Marriage Data 2019,Survey,1978 WFS,N/A,N/A
Senegal,1986,19.5,,UN World Marriage Data 2019,Survey,1986 DHS,N/A,N/A
Senegal,1992,20.9,,UN World Marriage Data 2019,Survey,1992-1993 DHS,N/A,N/A
Senegal,1997,21.5,,UN World Marriage Data 2019,Survey,1997 DHS,N/A,N/A
Senegal,1999,21.6,,UN World Marriage Data 2019,Survey,1999 DHS,N/A,N/A
Senegal,2000,21.5,29.700001,UN World Marriage Data 2019,Survey,2000 MICS,Survey,2000 MICS_HH
Senegal,2005,21.200001,27.799999,UN World Marriage Data 2019,Survey,2005 DHS,Survey,2005 DHS
Senegal,2010,21.6,30,UN World Marriage Data 2019,Survey,2010-2011 DHS-MICS,Survey,2010-2011 DHS-MICS
Senegal,2012,21.799999,29.9,UN World Marriage Data 2019,Survey,2012-2013 DHS,Survey,2012-2014 DHS
Senegal,2014,22,30.299999,UN World Marriage Data 2019,Survey,2014 DHS,Survey,2014 DHS
Senegal,2015,22,29.799999,UN World Marriage Data 2019,Survey,2015 DHS,Survey,2015 DHS
Senegal,2016,21.799999,30.5,UN World Marriage Data 2019,Survey,2016 DHS,Survey,2016 DHS
Senegal,2017,22.200001,30.6,UN World Marriage Data 2019,Survey,2017 DHS,Survey,2017 DHS
Serbia,2002,,29.799999,UN World Marriage Data 2019,N/A,N/A,Census,2002 Census
Serbia,2005,25.1,,UN World Marriage Data 2019,Survey,2005-2006 MICS,N/A,N/A
Serbia,2010,26,,UN World Marriage Data 2019,Survey,2010 MICS,N/A,N/A
Serbia,2011,,30.4,UN World Marriage Data 2019,N/A,N/A,Census,2011 Census
Serbia,2014,26.6,,UN World Marriage Data 2019,Survey,2014 MICS,N/A,N/A
Seychelles,1971,25.6,29.1,UN World Marriage Data 2019,Census,1971 Census,Census,1971 Census
Seychelles,1981,22.799999,26.4,UN World Marriage Data 2019,Census,1981-1982 Census Update,Census,1981-1982 Census Update
Seychelles,1987,23.799999,26.4,UN World Marriage Data 2019,Census,1987 Census,Census,1987 Census
Seychelles,1994,24.799999,26.9,UN World Marriage Data 2019,Census,1994 Census,Census,1994 Census
Seychelles,2002,25.200001,27.299999,UN World Marriage Data 2019,Census,2002 Census,Census,2002 Census
Sierra Leone,1992,19.799999,27.700001,UN World Marriage Data 2019,Survey,1992 DSMS,Survey,1992 DSMS
Sierra Leone,2000,18.6,26.6,UN World Marriage Data 2019,Survey,2000 MICS,Survey,2000 MICS_HH
Sierra Leone,2005,19.5,,UN World Marriage Data 2019,Survey,2005 MICS,N/A,N/A
Sierra Leone,2008,20.5,26.200001,UN World Marriage Data 2019,Survey,2008 DHS,Survey,2008 DHS
Sierra Leone,2010,21,,UN World Marriage Data 2019,Survey,2010 MICS,N/A,N/A
Sierra Leone,2013,21.799999,26.799999,UN World Marriage Data 2019,Survey,2013 DHS,Survey,2013 DHS
Sierra Leone,2017,23.1,27.9,UN World Marriage Data 2019,Survey,2017 MICS,Survey,2017 MICS
Singapore,1970,24.200001,27.799999,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Singapore,1980,26.200001,28.4,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Singapore,1990,27,29.9,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Singapore,2000,26.5,30,UN World Marriage Data 2019,Census,2000 Census,Census,2000 Census
Singapore,2010,27.9,30.4,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Sint Maarten (Dutch part),2011,28,32.299999,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Slovakia,1999,23.299999,25.9,OECD,N/A,N/A,N/A,N/A
Slovakia,2000,24.1,26.9,OECD,N/A,N/A,N/A,N/A
Slovakia,2001,24.299999,27.1,OECD,N/A,N/A,N/A,N/A
Slovakia,2002,24.700001,27.6,OECD,N/A,N/A,N/A,N/A
Slovakia,2003,25.1,27.9,OECD,N/A,N/A,N/A,N/A
Slovakia,2004,25.4,28.299999,OECD,N/A,N/A,N/A,N/A
Slovakia,2006,26.299999,29.200001,OECD,N/A,N/A,N/A,N/A
Slovakia,2007,26.5,29.299999,OECD,N/A,N/A,N/A,N/A
Slovakia,2008,26.700001,29.5,OECD,N/A,N/A,N/A,N/A
Slovakia,2009,26.9,29.700001,OECD,N/A,N/A,N/A,N/A
Slovakia,2010,27.200001,30,OECD,N/A,N/A,N/A,N/A
Slovakia,2012,27.6,30.1,OECD,N/A,N/A,N/A,N/A
Slovakia,2013,27.799999,30.6,OECD,N/A,N/A,N/A,N/A
Slovakia,2014,28.1,30.799999,OECD,N/A,N/A,N/A,N/A
Slovakia,2015,28.200001,31.1,OECD,N/A,N/A,N/A,N/A
Slovakia,2016,28.299999,31.1,OECD,N/A,N/A,N/A,N/A
Slovakia,2017,28.6,31.200001,OECD,N/A,N/A,N/A,N/A
Slovenia,1990,23.9,26.9,OECD,N/A,N/A,N/A,N/A
Slovenia,1991,24.1,26.9,OECD,N/A,N/A,N/A,N/A
Slovenia,1992,24.4,27.4,OECD,N/A,N/A,N/A,N/A
Slovenia,1993,24.799999,27.799999,OECD,N/A,N/A,N/A,N/A
Slovenia,1994,25.1,28,OECD,N/A,N/A,N/A,N/A
Slovenia,1995,25.299999,28.1,OECD,N/A,N/A,N/A,N/A
Slovenia,1996,25.6,28.4,OECD,N/A,N/A,N/A,N/A
Slovenia,1997,25.9,28.799999,OECD,N/A,N/A,N/A,N/A
Slovenia,1998,26.200001,29.200001,OECD,N/A,N/A,N/A,N/A
Slovenia,1999,26.5,29.6,OECD,N/A,N/A,N/A,N/A
Slovenia,2000,27,29.9,OECD,N/A,N/A,N/A,N/A
Slovenia,2001,27.299999,30.299999,OECD,N/A,N/A,N/A,N/A
Slovenia,2002,27.700001,30.700001,OECD,N/A,N/A,N/A,N/A
Slovenia,2003,27.799999,30.700001,OECD,N/A,N/A,N/A,N/A
Slovenia,2004,28.1,30.9,OECD,N/A,N/A,N/A,N/A
Slovenia,2005,28.700001,31.5,OECD,N/A,N/A,N/A,N/A
Slovenia,2006,28.4,31.1,OECD,N/A,N/A,N/A,N/A
Slovenia,2007,28.6,31.200001,OECD,N/A,N/A,N/A,N/A
Slovenia,2008,28.6,31.299999,OECD,N/A,N/A,N/A,N/A
Slovenia,2009,28.5,31.200001,OECD,N/A,N/A,N/A,N/A
Slovenia,2010,29,31.700001,OECD,N/A,N/A,N/A,N/A
Slovenia,2011,29.4,32,OECD,N/A,N/A,N/A,N/A
Slovenia,2012,29.4,32.099998,OECD,N/A,N/A,N/A,N/A
Slovenia,2013,29.6,32.299999,OECD,N/A,N/A,N/A,N/A
Slovenia,2014,29.700001,32.200001,OECD,N/A,N/A,N/A,N/A
Slovenia,2015,30,32.299999,OECD,N/A,N/A,N/A,N/A
Slovenia,2016,30.299999,32.599998,OECD,N/A,N/A,N/A,N/A
Slovenia,2017,30.4,32.900002,OECD,N/A,N/A,N/A,N/A
Solomon Islands,1970,22.299999,27.4,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Solomon Islands,1976,21.1,25.5,UN World Marriage Data 2019,Census,1976 Census,Census,1976 Census
Solomon Islands,1986,21.200001,25,UN World Marriage Data 2019,Census,1986 Census,Census,1986 Census
Solomon Islands,1999,22.6,26.1,UN World Marriage Data 2019,Census,1999 Census,Census,1999 Census
Solomon Islands,2009,23.299999,27.1,UN World Marriage Data 2019,Census,2009 Census,Census,2009 Census
Somalia,1980,20.1,26.4,UN World Marriage Data 2019,Survey,1980-1981 NSP,Survey,1980-1981 NSP
Somalia,1982,20.6,26.5,UN World Marriage Data 2019,Survey,1982 LFS,Survey,1982 LFS
Somalia,2006,20.4,,UN World Marriage Data 2019,Survey,2006 MICS,N/A,N/A
South Africa,1980,25.700001,27.799999,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
South Africa,1985,26.1,27.9,UN World Marriage Data 2019,Census,1985 Census,Census,1985 Census
South Africa,1991,26.799999,28.9,UN World Marriage Data 2019,Census,1991 Census,Census,1991 Census
South Africa,1996,27.9,30.299999,UN World Marriage Data 2019,Census,1996 Census,Census,1996 Census
South Africa,2011,28,31.200001,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
South Sudan,1973,18.700001,25.799999,UN World Marriage Data 2019,Census,1973 Census,Census,1973 Census
South Sudan,1983,20.700001,27.200001,UN World Marriage Data 2019,Census,1983 Census,Census,1983 Census
South Sudan,1993,20.5,28.200001,UN World Marriage Data 2019,Census,1993 Census,Census,1993 Census
South Sudan,2008,20.700001,27.1,UN World Marriage Data 2019,Census,2008 Census,Census,2008 Census
Spain,1990,25.6,27.799999,OECD,N/A,N/A,N/A,N/A
Spain,1991,25.9,28.1,OECD,N/A,N/A,N/A,N/A
Spain,1992,26.200001,28.4,OECD,N/A,N/A,N/A,N/A
Spain,1993,26.6,28.700001,OECD,N/A,N/A,N/A,N/A
Spain,1994,26.9,28.9,OECD,N/A,N/A,N/A,N/A
Spain,1995,27.1,29.200001,OECD,N/A,N/A,N/A,N/A
Spain,1996,27.4,29.5,OECD,N/A,N/A,N/A,N/A
Spain,1997,27.6,29.700001,OECD,N/A,N/A,N/A,N/A
Spain,1998,27.799999,29.799999,OECD,N/A,N/A,N/A,N/A
Spain,1999,28,30,OECD,N/A,N/A,N/A,N/A
Spain,2000,28.1,30.200001,OECD,N/A,N/A,N/A,N/A
Spain,2002,28.6,30.700001,OECD,N/A,N/A,N/A,N/A
Spain,2003,28.9,30.9,OECD,N/A,N/A,N/A,N/A
Spain,2004,29.200001,31.299999,OECD,N/A,N/A,N/A,N/A
Spain,2005,29.4,31.6,OECD,N/A,N/A,N/A,N/A
Spain,2006,29.6,31.799999,OECD,N/A,N/A,N/A,N/A
Spain,2007,29.799999,32,OECD,N/A,N/A,N/A,N/A
Spain,2008,30.1,32.299999,OECD,N/A,N/A,N/A,N/A
Spain,2009,30.5,32.700001,OECD,N/A,N/A,N/A,N/A
Spain,2010,30.9,33.099998,OECD,N/A,N/A,N/A,N/A
Spain,2011,31.299999,33.400002,OECD,N/A,N/A,N/A,N/A
Spain,2012,31.6,33.700001,OECD,N/A,N/A,N/A,N/A
Spain,2013,32.200001,34.400002,OECD,N/A,N/A,N/A,N/A
Spain,2014,32.299999,34.5,OECD,N/A,N/A,N/A,N/A
Spain,2015,32.700001,34.900002,OECD,N/A,N/A,N/A,N/A
Spain,2016,33,35.099998,OECD,N/A,N/A,N/A,N/A
Spain,2017,33.200001,35.400002,OECD,N/A,N/A,N/A,N/A
Sri Lanka,1971,23.5,28.1,UN World Marriage Data 2019,Census,1971 Census,Census,1971 Census
Sri Lanka,1981,24.4,27.9,UN World Marriage Data 2019,Census,1981 Census,Census,1981 Census
Sri Lanka,2001,23.799999,27.6,UN World Marriage Data 2019,Census,2001 Census,Census,2001 Census
Sri Lanka,2012,23.4,27.200001,UN World Marriage Data 2019,Census,2012 Census,Census,2012 Census
Palestine,1967,,25.200001,UN World Marriage Data 2019,N/A,N/A,Census,1967 Census
Palestine,1996,21.6,,UN World Marriage Data 2019,Survey,1996 HS,N/A,N/A
Palestine,1997,,24.9,UN World Marriage Data 2019,N/A,N/A,Census,1997 Census
Palestine,2000,21.700001,,UN World Marriage Data 2019,Survey,2000 HS,N/A,N/A
Palestine,2004,22.4,,UN World Marriage Data 2019,Survey,2004 DHS,N/A,N/A
Palestine,2006,22.9,,UN World Marriage Data 2019,Survey,2006 FHS-MICS,N/A,N/A
Palestine,2007,,26.6,UN World Marriage Data 2019,N/A,N/A,Census,2007 Census
Palestine,2010,23.200001,,UN World Marriage Data 2019,Survey,2010 MICS_HH,N/A,N/A
Palestine,2014,22.5,,UN World Marriage Data 2019,Survey,2014 MICS,N/A,N/A
Palestine,2017,,26.5,UN World Marriage Data 2019,N/A,N/A,Census,2017 Census
Sudan,1978,21.4,27.9,UN World Marriage Data 2019,Survey,1978-1979 WFS,Survey,1978-1979 WFS
Sudan,1989,24.1,,UN World Marriage Data 2019,Survey,1989-1990 DHS,N/A,N/A
Sudan,2000,15,29.700001,UN World Marriage Data 2019,Survey,2000 MICS,Survey,2000 MICS_HH
Sudan,2010,22,28.9,UN World Marriage Data 2019,Survey,2010 MICS,Survey,2010 MICS_HH
Sudan,2014,21.9,,UN World Marriage Data 2019,Survey,2014 MICS,N/A,N/A
Suriname,1999,20.799999,,UN World Marriage Data 2019,Survey,2000 MICS,N/A,N/A
Suriname,2004,,31.799999,UN World Marriage Data 2019,N/A,N/A,Census,2004 Census
Suriname,2006,22.700001,,UN World Marriage Data 2019,Survey,2006 MICS,N/A,N/A
Suriname,2010,22.799999,,UN World Marriage Data 2019,Survey,2010 MICS,N/A,N/A
Suriname,2012,,32.799999,UN World Marriage Data 2019,N/A,N/A,Census,2012 Census
Sweden,1990,27.700001,30.299999,OECD,N/A,N/A,N/A,N/A
Sweden,1991,27.9,30.6,OECD,N/A,N/A,N/A,N/A
Sweden,1992,28.200001,30.9,OECD,N/A,N/A,N/A,N/A
Sweden,1993,28.299999,31.1,OECD,N/A,N/A,N/A,N/A
Sweden,1994,28.700001,31.299999,OECD,N/A,N/A,N/A,N/A
Sweden,1996,29.200001,31.799999,OECD,N/A,N/A,N/A,N/A
Sweden,1997,29.5,32.200001,OECD,N/A,N/A,N/A,N/A
Sweden,1998,29.700001,32.400002,OECD,N/A,N/A,N/A,N/A
Sweden,1999,30.200001,32.900002,OECD,N/A,N/A,N/A,N/A
Sweden,2000,30.4,33,OECD,N/A,N/A,N/A,N/A
Sweden,2001,30.299999,33,OECD,N/A,N/A,N/A,N/A
Sweden,2002,30.6,33.299999,OECD,N/A,N/A,N/A,N/A
Sweden,2003,31,33.799999,OECD,N/A,N/A,N/A,N/A
Sweden,2004,31.299999,34.099998,OECD,N/A,N/A,N/A,N/A
Sweden,2005,31.700001,34.599998,OECD,N/A,N/A,N/A,N/A
Sweden,2006,31.5,34.400002,OECD,N/A,N/A,N/A,N/A
Sweden,2008,32.299999,35.200001,OECD,N/A,N/A,N/A,N/A
Sweden,2009,32.299999,35.200001,OECD,N/A,N/A,N/A,N/A
Sweden,2010,32.700001,35.599998,OECD,N/A,N/A,N/A,N/A
Sweden,2011,33,35.5,OECD,N/A,N/A,N/A,N/A
Sweden,2012,33.299999,35.900002,OECD,N/A,N/A,N/A,N/A
Sweden,2013,33,35.700001,OECD,N/A,N/A,N/A,N/A
Sweden,2014,33.299999,35.799999,OECD,N/A,N/A,N/A,N/A
Sweden,2015,33.599998,36.200001,OECD,N/A,N/A,N/A,N/A
Sweden,2016,33.799999,36.5,OECD,N/A,N/A,N/A,N/A
Sweden,2017,33.799999,36.599998,OECD,N/A,N/A,N/A,N/A
Switzerland,1990,27,29.4,OECD,N/A,N/A,N/A,N/A
Switzerland,1991,27.1,29.5,OECD,N/A,N/A,N/A,N/A
Switzerland,1992,27.1,29.5,OECD,N/A,N/A,N/A,N/A
Switzerland,1993,27.200001,29.9,OECD,N/A,N/A,N/A,N/A
Switzerland,1994,27.4,29.9,OECD,N/A,N/A,N/A,N/A
Switzerland,1995,27.5,30.1,OECD,N/A,N/A,N/A,N/A
Switzerland,1997,27.799999,,OECD,N/A,N/A,N/A,N/A
Switzerland,1998,27.9,30.4,OECD,N/A,N/A,N/A,N/A
Switzerland,1999,28,,OECD,N/A,N/A,N/A,N/A
Switzerland,2000,28.200001,30.799999,OECD,N/A,N/A,N/A,N/A
Switzerland,2001,28.4,31.1,OECD,N/A,N/A,N/A,N/A
Switzerland,2003,28.700001,31.200001,OECD,N/A,N/A,N/A,N/A
Switzerland,2004,29,31.4,OECD,N/A,N/A,N/A,N/A
Switzerland,2005,29.1,31.5,OECD,N/A,N/A,N/A,N/A
Switzerland,2006,29.1,31.6,OECD,N/A,N/A,N/A,N/A
Switzerland,2007,29.299999,31.700001,OECD,N/A,N/A,N/A,N/A
Switzerland,2008,29.6,32.099998,OECD,N/A,N/A,N/A,N/A
Switzerland,2009,29.6,32.099998,OECD,N/A,N/A,N/A,N/A
Switzerland,2010,29.799999,32.200001,OECD,N/A,N/A,N/A,N/A
Switzerland,2011,29.9,32.400002,OECD,N/A,N/A,N/A,N/A
Switzerland,2012,29.9,32.400002,OECD,N/A,N/A,N/A,N/A
Switzerland,2013,30.1,32.5,OECD,N/A,N/A,N/A,N/A
Switzerland,2014,30.1,32.5,OECD,N/A,N/A,N/A,N/A
Switzerland,2015,30.200001,32.599998,OECD,N/A,N/A,N/A,N/A
Switzerland,2016,30.4,32.700001,OECD,N/A,N/A,N/A,N/A
Switzerland,2017,30.4,32.799999,OECD,N/A,N/A,N/A,N/A
Syria,1978,22.200001,30.799999,UN World Marriage Data 2019,Survey,1978 WFS,Survey,1978 WFS
Syria,2001,25.4,29.299999,UN World Marriage Data 2019,Survey,2001 FHS,Survey,2001 FHS
Syria,2006,25.4,,UN World Marriage Data 2019,Survey,2006 MICS,N/A,N/A
Macedonia,2011,25.5,,UN World Marriage Data 2019,Survey,2011 MICS,N/A,N/A
Tajikistan,1989,,23.200001,UN World Marriage Data 2019,N/A,N/A,Census,1989 Census
Tajikistan,2000,21.4,24.1,UN World Marriage Data 2019,Survey,2000 MICS,Census,2000 Census
Tajikistan,2005,22.9,,UN World Marriage Data 2019,Survey,2005 MICS,N/A,N/A
Tajikistan,2010,,24.700001,UN World Marriage Data 2019,N/A,N/A,Census,2010 Census
Tajikistan,2012,21.9,,UN World Marriage Data 2019,Survey,2012 DHS,N/A,N/A
Tajikistan,2017,20.700001,,UN World Marriage Data 2019,Survey,2017 DHS,N/A,N/A
Thailand,1970,22,24.700001,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Thailand,1980,22.799999,24.9,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Thailand,1990,23.5,26,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Thailand,2000,24.1,27.4,UN World Marriage Data 2019,Census,2000 Census,Census,2000 Census
Thailand,2010,24.9,28.5,UN World Marriage Data 2019,Census,2010 Census,Census,2010 Census
Macedonia,1994,22.9,26.700001,UN World Marriage Data 2019,Census,1994 Census,Census,1994 Census
Timor,2003,21.799999,,UN World Marriage Data 2019,Survey,2003 DHS,N/A,N/A
Timor,2004,,27,UN World Marriage Data 2019,N/A,N/A,Census,2004 Census
Timor,2009,23.1,,UN World Marriage Data 2019,Survey,2009-2010 DHS,N/A,N/A
Timor,2010,,27.799999,UN World Marriage Data 2019,N/A,N/A,Census,2010 Census
Timor,2015,,28.1,UN World Marriage Data 2019,N/A,N/A,Census,2015 Census
Timor,2016,23,,UN World Marriage Data 2019,Survey,2016 DHS,N/A,N/A
Togo,1970,,26,UN World Marriage Data 2019,N/A,N/A,Census,1970 Census
Togo,1981,,25.6,UN World Marriage Data 2019,N/A,N/A,Census,1981 Census
Togo,1988,20.299999,,UN World Marriage Data 2019,Survey,1988 DHS,N/A,N/A
Togo,1998,21.4,,UN World Marriage Data 2019,Survey,1998 DHS,N/A,N/A
Togo,2000,21.1,,UN World Marriage Data 2019,Survey,2000 MICS,N/A,N/A
Togo,2010,22.4,27.6,UN World Marriage Data 2019,Survey,2010 MICS,Census,2010 Census
Togo,2013,22.299999,,UN World Marriage Data 2019,Survey,2013-2014 DHS-MICS,N/A,N/A
Togo,2017,21.299999,,UN World Marriage Data 2019,Survey,2017 MIS,N/A,N/A
Tokelau,1972,23.6,22.700001,UN World Marriage Data 2019,Census,1972 Census,Census,1972 Census
Tokelau,1976,25.299999,24,UN World Marriage Data 2019,Census,1976 Census,Census,1976 Census
Tokelau,1986,26,26.6,UN World Marriage Data 2019,Census,1986 Census,Census,1986 Census
Tokelau,1991,25.6,,UN World Marriage Data 2019,Census,1991 Census,N/A,N/A
Tokelau,2011,27.9,27,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Tonga,1976,24.299999,27.1,UN World Marriage Data 2019,Census,1976 Census,Census,1976 Census
Tonga,1986,24.799999,27.1,UN World Marriage Data 2019,Census,1986 Census,Census,1986 Census
Tonga,1996,25.5,28,UN World Marriage Data 2019,Census,1996 Census,Census,1996 Census
Tonga,2006,25.6,28,UN World Marriage Data 2019,Census,2006 Census,Census,2006 Census
Tonga,2011,24.700001,27.200001,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Tonga,2016,25.299999,27.4,UN World Marriage Data 2019,Census,2016 Census,Census,2016 Census
Trinidad and Tobago,1970,24,27.4,UN World Marriage Data 2019,Census,1970 Census,Census,1970 Census
Trinidad and Tobago,1980,25.299999,28.1,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Trinidad and Tobago,1990,26.799999,29.799999,UN World Marriage Data 2019,Census,1990 Census,Census,1990 Census
Trinidad and Tobago,2000,28.1,31.4,UN World Marriage Data 2019,Census,2000 Census,Census,2000 Census
Trinidad and Tobago,2011,29.200001,31.799999,UN World Marriage Data 2019,Census,2011 Census,Census,2011 Census
Tunisia,1975,22.6,27.1,UN World Marriage Data 2019,Census,1975 Census,Census,1975 Census
Tunisia,1984,24.299999,28.1,UN World Marriage Data 2019,Census,1984 Census,Census,1984 Census
Tunisia,1994,26.6,30.299999,UN World Marriage Data 2019,Census,1994 Census,Census,1994 Census
Tunisia,2004,28.700001,32.599998,UN World Marriage Data 2019,Census,2004 Census,Census,2004 Census
Tunisia,2014,28.200001,32.900002,UN World Marriage Data 2019,Census,2014 Census,Census,2014 Census
Turkey,2003,24.1,27.5,OECD,N/A,N/A,N/A,N/A
Turkey,2006,23.5,26.9,OECD,N/A,N/A,N/A,N/A
Turkey,2007,23.5,26.799999,OECD,N/A,N/A,N/A,N/A
Turkey,2008,23.6,26.9,OECD,N/A,N/A,N/A,N/A
Turkey,2009,23.700001,27,OECD,N/A,N/A,N/A,N/A
Turkey,2010,23.799999,27.1,OECD,N/A,N/A,N/A,N/A
Turkey,2011,23.9,27.200001,OECD,N/A,N/A,N/A,N/A
Turkey,2013,24.200001,27.299999,OECD,N/A,N/A,N/A,N/A
Turkey,2014,24.299999,27.4,OECD,N/A,N/A,N/A,N/A
Turkey,2015,24.5,27.5,OECD,N/A,N/A,N/A,N/A
Turkey,2016,24.700001,27.700001,OECD,N/A,N/A,N/A,N/A
Turkey,2017,24.799999,27.799999,OECD,N/A,N/A,N/A,N/A
Turkmenistan,2000,23.4,,UN World Marriage Data 2019,Survey,2000 DHS,N/A,N/A
Turkmenistan,2006,24.799999,,UN World Marriage Data 2019,Survey,2006 MICS,N/A,N/A
Turkmenistan,2015,23.5,,UN World Marriage Data 2019,Survey,2015 MICS,N/A,N/A
Turks and Caicos Islands,1970,23.4,,UN World Marriage Data 2019,Census,1970 Census,N/A,N/A
Turks and Caicos Islands,1980,22.5,26.6,UN World Marriage Data 2019,Census,1980 Census,Census,1980 Census
Turks and Caicos Islands,2001,25.200001,,UN World Marriage Data 2019,Census,2001 Census,N/A,N/A
Tuvalu,1979,25.4,29.1,UN World Marriage Data 2019,Census,1979 Census,Census,1979 Census
Tuvalu,1991,21.4,26.700001,UN World Marriage Data 2019,Census,1991 Census,Census,1991 Census
Tuvalu,2002,20.700001,26.5,UN World Marriage Data 2019,Census,2002 Census,Census,2002 Census
Uganda,1988,19,,UN World Marriage Data 2019,Survey,1988-1989 DHS,N/A,N/A
Uganda,1995,18.200001,22.5,UN World Marriage Data 2019,Survey,1995 DHS,Survey,1995 DHS
Uganda,2000,19.6,23.4,UN World Marriage Data 2019,Survey,2000-2001 DHS,Survey,2000-2001 DHS
Uganda,2004,20,23.799999,UN World Marriage Data 2019,Survey,2004-2005 AIS,Survey,2004-2005 AIS
Uganda,2006,20.4,23.799999,UN World Marriage Data 2019,Survey,2006 DHS,Survey,2006 DHS
Uganda,2011,20,24.299999,UN World Marriage Data 2019,Survey,2011 DHS,Survey,2011 DHS
Uganda,2016,20.700001,24.299999,UN World Marriage Data 2019,Survey,2016 DHS,Survey,2016 DHS
Ukraine,1999,21.5,,UN World Marriage Data 2019,Survey,1999 RHS,N/A,N/A
